,n_orin,o_orin,sales_n,sales_o,week,pct_change
1121,120539967,120514452,0.26280587318565246,0.0,6,100.0
1122,120539975,120514452,0.5256117463713049,0.0,1,100.0
1123,120539975,120514452,0.26280587318565246,0.0,2,100.0
1124,120539975,120514452,0.0,0.0,3,100.0
1125,120539975,120514452,0.5256117463713049,0.0,4,100.0
1126,120539975,120514452,0.5256117463713049,0.0,5,100.0
1127,120539975,120514452,4.204893970970458,0.0,6,100.0
1128,120540028,120514452,0.5256117463713049,0.0,1,100.0
1129,120540028,120514452,0.26280587318565246,0.0,2,100.0
1130,120540028,120514452,0.26280587318565246,0.0,3,100.0
1131,120540028,120514452,1.0512234927426098,0.0,4,100.0
1132,120540028,120514452,0.26280587318565246,0.0,5,100.0
1133,120540028,120514452,0.5256117463713049,0.0,6,100.0
1134,120540036,120514452,0.0,0.0,1,100.0
1135,120540036,120514452,0.0,0.0,2,100.0
1136,120540036,120514452,0.26280587318565246,0.0,3,100.0
1137,120540036,120514452,7.62137032238396,0.0,4,100.0
1138,120540036,120514452,8.409787941940916,0.0,5,100.0
1139,120540036,120514452,6.832952702826991,0.0,6,100.0
1140,120540044,120514452,0.26280587318565246,0.0,1,100.0
1141,120540044,120514452,0.26280587318565246,0.0,2,100.0
1142,120540044,120514452,0.0,0.0,3,100.0
1143,120540044,120514452,0.26280587318565246,0.0,4,100.0
1144,120540044,120514452,2.890864605042185,0.0,5,100.0
1145,120540044,120514452,1.3140293659282587,0.0,6,100.0
1146,120540061,120514452,0.26280587318565246,0.0,1,100.0
1147,120540061,120514452,0.26280587318565246,0.0,2,100.0
1148,120540061,120514452,0.0,0.0,3,100.0
1149,120540061,120514452,0.5256117463713049,0.0,4,100.0
1150,120540061,120514452,0.26280587318565246,0.0,5,100.0
1151,120540061,120514452,2.365252858670883,0.0,6,100.0
1152,120540079,120514452,0.0,0.0,1,100.0
1153,120540079,120514452,0.26280587318565246,0.0,2,100.0
1154,120540079,120514452,8.146982068755264,0.0,3,100.0
1155,120540079,120514452,5.518923336898731,0.0,4,100.0
1156,120540079,120514452,4.993311590527415,0.0,5,100.0
1157,120540079,120514452,5.518923336898731,0.0,6,100.0
1158,120540087,120514452,0.0,0.0,1,100.0
1159,120540087,120514452,3.679282224599142,0.0,2,100.0
1160,120540087,120514452,3.9420880977848047,0.0,3,100.0
1161,120540087,120514452,5.518923336898731,0.0,4,100.0
1162,120540087,120514452,4.993311590527415,0.0,5,100.0
1163,120540087,120514452,7.095758576012644,0.0,6,100.0
1164,120540108,120514452,0.0,0.0,1,100.0
1165,120540108,120514452,0.0,0.0,2,100.0
1166,120540108,120514452,3.9420880977848047,0.0,3,100.0
1167,120540108,120514452,2.890864605042185,0.0,4,100.0
1168,120540108,120514452,3.679282224599142,0.0,5,100.0
1169,120540108,120514452,5.256117463713066,0.0,6,100.0
1170,120540175,120514452,0.26280587318565246,0.0,1,100.0
1171,120540175,120514452,0.26280587318565246,0.0,2,100.0
1172,120540175,120514452,0.26280587318565246,0.0,3,100.0
1173,120540175,120514452,2.365252858670883,0.0,4,100.0
1174,120540175,120514452,3.153670478227837,0.0,5,100.0
1175,120540175,120514452,3.4164763514134893,0.0,6,100.0
1176,120540221,120514452,0.26280587318565246,0.0,1,100.0
1177,120540221,120514452,0.26280587318565246,0.0,2,100.0
1178,120540221,120514452,0.5256117463713049,0.0,3,100.0
1179,120540221,120514452,4.204893970970458,0.0,4,100.0
1180,120540221,120514452,3.153670478227837,0.0,5,100.0
1181,120540221,120514452,1.8396411122995637,0.0,6,100.0
1182,120540247,120514452,0.26280587318565246,0.0,1,100.0
1183,120540247,120514452,0.26280587318565246,0.0,2,100.0
1184,120540247,120514452,1.0512234927426098,0.0,3,100.0
1185,120540247,120514452,2.890864605042185,0.0,4,100.0
1186,120540247,120514452,1.576835239113911,0.0,5,100.0
1187,120540247,120514452,3.679282224599142,0.0,6,100.0
1188,120540255,120514452,0.26280587318565246,0.0,1,100.0
1189,120540255,120514452,0.5256117463713049,0.0,2,100.0
1190,120540255,120514452,1.0512234927426098,0.0,3,100.0
1191,120540255,120514452,1.0512234927426098,0.0,4,100.0
1192,120540255,120514452,2.102446985485231,0.0,5,100.0
1193,120540255,120514452,2.102446985485231,0.0,6,100.0
1194,120540271,120514452,0.26280587318565246,0.0,1,100.0
1195,120540271,120514452,0.5256117463713049,0.0,2,100.0
1196,120540271,120514452,0.26280587318565246,0.0,3,100.0
1197,120540271,120514452,0.5256117463713049,0.0,4,100.0
1198,120540271,120514452,0.26280587318565246,0.0,5,100.0
1199,120540271,120514452,2.628058731856532,0.0,6,100.0
1200,120540335,120514452,0.26280587318565246,0.0,1,100.0
1201,120540335,120514452,0.0,0.0,2,100.0
1202,120540335,120514452,0.26280587318565246,0.0,3,100.0
1203,120540335,120514452,0.26280587318565246,0.0,4,100.0
1204,120540335,120514452,0.26280587318565246,0.0,5,100.0
1205,120540335,120514452,0.26280587318565246,0.0,6,100.0
1206,120540386,120514452,0.5256117463713049,0.0,1,100.0
1207,120540386,120514452,0.26280587318565246,0.0,2,100.0
1208,120540386,120514452,0.26280587318565246,0.0,3,100.0
1209,120540386,120514452,0.26280587318565246,0.0,4,100.0
1210,120540386,120514452,0.26280587318565246,0.0,5,100.0
1211,120540386,120514452,0.26280587318565246,0.0,6,100.0
1212,120540407,120514452,0.0,0.0,1,100.0
1213,120540407,120514452,0.26280587318565246,0.0,2,100.0
1214,120540407,120514452,0.26280587318565246,0.0,3,100.0
1215,120540407,120514452,0.0,0.0,4,100.0
1216,120540407,120514452,0.26280587318565246,0.0,5,100.0
1217,120540407,120514452,4.204893970970458,0.0,6,100.0
1218,120540482,120514452,0.0,0.0,1,100.0
1219,120540482,120514452,0.26280587318565246,0.0,2,100.0
1220,120540482,120514452,62.02218607181432,0.0,3,100.0
1221,120540482,120514452,41.786133836518964,0.0,4,100.0
1222,120540482,120514452,36.00440462643457,0.0,5,100.0
1223,120540482,120514452,24.96655795263711,0.0,6,100.0
1224,120540491,120514452,0.26280587318565246,0.0,1,100.0
1225,120540491,120514452,0.26280587318565246,0.0,2,100.0
1226,120540491,120514452,0.26280587318565246,0.0,3,100.0
1227,120540491,120514452,0.26280587318565246,0.0,4,100.0
1228,120540491,120514452,3.679282224599142,0.0,5,100.0
1229,120540491,120514452,6.044535083270036,0.0,6,100.0
1230,120540503,120514452,0.0,0.0,1,100.0
1231,120540503,120514452,0.26280587318565246,0.0,2,100.0
1232,120540503,120514452,0.26280587318565246,0.0,3,100.0
1233,120540503,120514452,0.0,0.0,4,100.0
1234,120540503,120514452,0.7884176195569574,0.0,5,100.0
1235,120540503,120514452,0.26280587318565246,0.0,6,100.0
1236,120540546,120514452,0.0,0.0,1,100.0
1237,120540546,120514452,7.358564449198309,0.0,2,100.0
1238,120540546,120514452,5.781729210084383,0.0,3,100.0
1239,120540546,120514452,7.095758576012644,0.0,4,100.0
1240,120540546,120514452,10.512234927426144,0.0,5,100.0
1241,120540546,120514452,8.409787941940916,0.0,6,100.0
1242,120540968,120514452,0.0,0.0,1,100.0
1243,120540968,120514452,0.0,0.0,2,100.0
1244,120540968,120514452,0.0,0.0,3,100.0
1245,120540968,120514452,0.0,0.0,4,100.0
1246,120540968,120514452,0.0,0.0,5,100.0
1247,120540968,120514452,0.0,0.0,6,100.0
1248,120541071,120514452,0.0,0.0,1,100.0
1249,120541071,120514452,0.0,0.0,2,100.0
1250,120541071,120514452,0.0,0.0,3,100.0
1251,120541071,120514452,0.0,0.0,4,100.0
1252,120541071,120514452,0.0,0.0,5,100.0
1253,120541071,120514452,0.0,0.0,6,100.0
1254,120541080,120514452,0.0,0.0,1,100.0
1255,120541080,120514452,0.0,0.0,2,100.0
1256,120541080,120514452,0.0,0.0,3,100.0
1257,120541080,120514452,0.0,0.0,4,100.0
1258,120541080,120514452,0.0,0.0,5,100.0
1259,120541080,120514452,0.0,0.0,6,100.0
1260,120541098,120514452,0.0,0.0,1,100.0
1261,120541098,120514452,0.0,0.0,2,100.0
1262,120541098,120514452,0.0,0.0,3,100.0
1263,120541098,120514452,0.26280587318565246,0.0,4,100.0
1264,120541098,120514452,0.0,0.0,5,100.0
1265,120541098,120514452,0.0,0.0,6,100.0
1266,120541101,120514452,0.0,0.0,1,100.0
1267,120541101,120514452,0.0,0.0,2,100.0
1268,120541101,120514452,0.0,0.0,3,100.0
1269,120541101,120514452,0.0,0.0,4,100.0
1270,120541101,120514452,0.0,0.0,5,100.0
1271,120541101,120514452,0.0,0.0,6,100.0
1272,120541119,120514452,0.26280587318565246,0.0,1,100.0
1273,120541119,120514452,0.0,0.0,2,100.0
1274,120541119,120514452,0.0,0.0,3,100.0
1275,120541119,120514452,0.0,0.0,4,100.0
1276,120541119,120514452,0.26280587318565246,0.0,5,100.0
1277,120541119,120514452,0.26280587318565246,0.0,6,100.0
1278,120541127,120514452,0.0,0.0,1,100.0
1279,120541127,120514452,0.0,0.0,2,100.0
1280,120541127,120514452,0.0,0.0,3,100.0
1281,120541127,120514452,0.0,0.0,4,100.0
1282,120541127,120514452,0.0,0.0,5,100.0
1283,120541127,120514452,0.0,0.0,6,100.0
1284,120541135,120514452,0.26280587318565246,0.0,1,100.0
1285,120541135,120514452,0.0,0.0,2,100.0
1286,120541135,120514452,0.0,0.0,3,100.0
1287,120541135,120514452,0.0,0.0,4,100.0
1288,120541135,120514452,0.0,0.0,5,100.0
1289,120541135,120514452,0.0,0.0,6,100.0
1290,120541143,120514452,0.0,0.0,1,100.0
1291,120541143,120514452,0.0,0.0,2,100.0
1292,120541143,120514452,0.0,0.0,3,100.0
1293,120541143,120514452,0.0,0.0,4,100.0
1294,120541143,120514452,0.0,0.0,5,100.0
1295,120541143,120514452,0.5256117463713049,0.0,6,100.0
1296,120541160,120514452,0.0,0.0,1,100.0
1297,120541160,120514452,0.0,0.0,2,100.0
1298,120541160,120514452,0.0,0.0,3,100.0
1299,120541160,120514452,0.5256117463713049,0.0,4,100.0
1300,120541160,120514452,0.0,0.0,5,100.0
1301,120541160,120514452,0.0,0.0,6,100.0
1302,120541178,120514452,0.0,0.0,1,100.0
1303,120541178,120514452,0.0,0.0,2,100.0
1304,120541178,120514452,0.0,0.0,3,100.0
1305,120541178,120514452,0.26280587318565246,0.0,4,100.0
1306,120541178,120514452,0.0,0.0,5,100.0
1307,120541178,120514452,0.26280587318565246,0.0,6,100.0
1308,120541186,120514452,0.5256117463713049,0.0,1,100.0
1309,120541186,120514452,0.26280587318565246,0.0,2,100.0
1310,120541186,120514452,0.0,0.0,3,100.0
1311,120541186,120514452,0.5256117463713049,0.0,4,100.0
1312,120541186,120514452,0.26280587318565246,0.0,5,100.0
1313,120541186,120514452,0.26280587318565246,0.0,6,100.0
1314,120541194,120514452,0.0,0.0,1,100.0
1315,120541194,120514452,0.0,0.0,2,100.0
1316,120541194,120514452,0.0,0.0,3,100.0
1317,120541194,120514452,0.0,0.0,4,100.0
1318,120541194,120514452,0.0,0.0,5,100.0
1319,120541194,120514452,0.0,0.0,6,100.0
1320,120541207,120514452,1.3140293659282587,0.0,1,100.0
1321,120541207,120514452,0.26280587318565246,0.0,2,100.0
1322,120541207,120514452,0.7884176195569574,0.0,3,100.0
1323,120541207,120514452,0.5256117463713049,0.0,4,100.0
1324,120541207,120514452,0.5256117463713049,0.0,5,100.0
1325,120541207,120514452,0.26280587318565246,0.0,6,100.0
1326,120540781,120506284,1.8396411122995637,0.5256117463713049,1,249.99999999999935
1327,120540781,120506284,2.102446985485231,1.8396411122995637,2,14.285714285715107
1328,120540781,120506284,2.102446985485231,3.4164763514134893,3,-38.46153846153827
1329,120540781,120506284,3.9420880977848047,4.46769984415611,4,-11.764705882352901
1330,120540781,120506284,0.0,0.0,5,100.0
1331,120540781,120506284,0.0,0.0,6,100.0
1332,120540790,120506516,0.7884176195569574,0.5256117463713049,1,50.000000000000014
1333,120540790,120506516,0.7884176195569574,0.7884176195569574,2,0.0
1334,120540790,120506516,1.0512234927426098,1.576835239113911,3,-33.33333333333318
1335,120540790,120506516,1.576835239113911,3.153670478227837,4,-50.000000000000234
1336,120540790,120506516,0.0,0.0,5,100.0
1337,120540790,120506516,0.0,0.0,6,100.0
1338,120540802,120502072,0.7884176195569574,0.7884176195569574,1,0.0
1339,120540802,120502072,4.46769984415611,1.0512234927426098,2,325.0000000000017
1340,120540802,120502072,3.9420880977848047,1.576835239113911,3,150.00000000000168
1341,120540802,120502072,5.256117463713066,1.8396411122995637,4,185.71428571428717
1342,120540802,120502072,0.0,0.0,5,100.0
1343,120540802,120502072,0.0,0.0,6,100.0
1344,120540829,120505433,0.26280587318565246,0.5256117463713049,1,-50.0
1345,120540829,120505433,1.8396411122995637,0.5256117463713049,2,249.99999999999935
1346,120540829,120505433,2.102446985485231,0.5256117463713049,3,300.00000000000216
1347,120540829,120505433,4.993311590527415,1.576835239113911,4,216.66666666666856
1348,120540829,120505433,3.4164763514134893,0.0,5,100.0
1349,120540829,120505433,1.576835239113911,0.0,6,100.0
1350,120540837,120505185,0.26280587318565246,0.5256117463713049,1,-50.0
1351,120540837,120505185,1.3140293659282587,0.0,2,100.0
1352,120540837,120505185,2.628058731856532,0.26280587318565246,3,900.0000000000028
1353,120540837,120505185,4.46769984415611,1.3140293659282587,4,240.0000000000023
1354,120540837,120505185,4.204893970970458,0.0,5,100.0
1355,120540837,120505185,2.102446985485231,0.0,6,100.0
1356,120540845,120505214,0.7884176195569574,0.5256117463713049,1,50.000000000000014
1357,120540845,120505214,2.102446985485231,0.7884176195569574,2,166.66666666666805
1358,120540845,120505214,4.730505717341763,0.26280587318565246,3,1700.0000000000068
1359,120540845,120505214,6.307340956455688,1.3140293659282587,4,380.00000000000347
1360,120540845,120505214,6.570146829641339,0.0,5,100.0
1361,120540845,120505214,3.9420880977848047,0.0,6,100.0
1362,120540853,120505206,0.0,0.7884176195569574,1,-100.0
1363,120540853,120505206,1.0512234927426098,1.3140293659282587,2,-19.99999999999978
1364,120540853,120505206,0.5256117463713049,2.365252858670883,3,-77.77777777777789
1365,120540853,120505206,1.3140293659282587,2.365252858670883,4,-44.444444444444855
1366,120540853,120505206,1.0512234927426098,0.0,5,100.0
1367,120540853,120505206,1.576835239113911,0.0,6,100.0
1368,120540861,120505177,0.0,1.576835239113911,1,-100.0
1369,120540861,120505177,0.0,2.102446985485231,2,-100.0
1370,120540861,120505177,0.26280587318565246,1.8396411122995637,3,-85.7142857142857
1371,120540861,120505177,1.3140293659282587,2.890864605042185,4,-54.545454545454795
1372,120540861,120505177,0.5256117463713049,0.0,5,100.0
1373,120540861,120505177,1.0512234927426098,0.0,6,100.0
1374,120540870,120505290,0.0,0.5256117463713049,1,-100.0
1375,120540870,120505290,0.26280587318565246,0.7884176195569574,2,-66.66666666666667
1376,120540870,120505290,2.102446985485231,0.5256117463713049,3,300.00000000000216
1377,120540870,120505290,0.7884176195569574,1.3140293659282587,4,-39.99999999999983
1378,120540870,120505290,0.7884176195569574,0.0,5,100.0
1379,120540870,120505290,1.3140293659282587,0.0,6,100.0
1380,120540888,120505151,0.7884176195569574,0.5256117463713049,1,50.000000000000014
1381,120540888,120505151,0.7884176195569574,0.7884176195569574,2,0.0
1382,120540888,120505151,2.890864605042185,2.102446985485231,3,37.499999999999645
1383,120540888,120505151,2.628058731856532,1.576835239113911,4,66.66666666666752
1384,120540888,120505151,2.628058731856532,0.0,5,100.0
1385,120540888,120505151,1.576835239113911,0.0,6,100.0
1386,120540896,120505281,4.204893970970458,0.7884176195569574,1,433.3333333333356
1387,120540896,120505281,9.72381730786919,1.0512234927426098,2,825.0000000000047
1388,120540896,120505281,11.563458420168766,0.5256117463713049,3,2100.000000000011
1389,120540896,120505281,9.72381730786919,2.890864605042185,4,236.36363636363714
1390,120540896,120505281,9.98662318105484,0.0,5,100.0
1391,120540896,120505281,7.095758576012644,0.0,6,100.0
1392,120540909,120505222,1.8396411122995637,0.5256117463713049,1,249.99999999999935
1393,120540909,120505222,3.4164763514134893,2.365252858670883,2,44.44444444444407
1394,120540909,120505222,3.9420880977848047,1.0512234927426098,3,275.0000000000017
1395,120540909,120505222,4.730505717341763,3.153670478227837,4,50.00000000000024
1396,120540909,120505222,6.307340956455688,0.0,5,100.0
1397,120540909,120505222,4.993311590527415,0.0,6,100.0
1398,120540917,120503518,0.0,0.0,1,100.0
1399,120540917,120503518,0.26280587318565246,0.0,2,100.0
1400,120540917,120503518,0.26280587318565246,0.0,3,100.0
1401,120540917,120503518,0.0,0.26280587318565246,4,-100.0
1402,120540917,120503518,1.3140293659282587,0.0,5,100.0
1403,120540917,120503518,0.7884176195569574,0.0,6,100.0
1404,120540925,120503534,0.26280587318565246,0.0,1,100.0
1405,120540925,120503534,0.26280587318565246,0.0,2,100.0
1406,120540925,120503534,0.7884176195569574,0.7884176195569574,3,0.0
1407,120540925,120503534,0.26280587318565246,0.5256117463713049,4,-50.0
1408,120540925,120503534,0.7884176195569574,0.0,5,100.0
1409,120540925,120503534,0.0,0.0,6,100.0
1410,120540933,120503622,0.0,0.26280587318565246,1,-100.0
1411,120540933,120503622,0.26280587318565246,0.7884176195569574,2,-66.66666666666667
1412,120540933,120503622,1.576835239113911,0.5256117463713049,3,199.9999999999993
1413,120540933,120503622,1.8396411122995637,1.0512234927426098,4,74.99999999999967
1414,120540933,120503622,1.0512234927426098,0.0,5,100.0
1415,120540933,120503622,1.576835239113911,0.0,6,100.0
1416,120540941,120503711,0.0,0.0,1,100.0
1417,120540941,120503711,0.0,0.0,2,100.0
1418,120540941,120503711,0.5256117463713049,0.5256117463713049,3,0.0
1419,120540941,120503711,0.7884176195569574,1.3140293659282587,4,-39.99999999999983
1420,120540941,120503711,0.5256117463713049,0.0,5,100.0
1421,120540941,120503711,0.5256117463713049,0.0,6,100.0
1422,120540950,120503497,0.0,0.0,1,100.0
1423,120540950,120503497,0.5256117463713049,0.0,2,100.0
1424,120540950,120503497,0.26280587318565246,0.5256117463713049,3,-50.0
1425,120540950,120503497,0.7884176195569574,0.26280587318565246,4,200.00000000000006
1426,120540950,120503497,0.7884176195569574,0.0,5,100.0
1427,120540950,120503497,0.26280587318565246,0.0,6,100.0
1428,120541012,120505249,0.7884176195569574,0.5256117463713049,1,50.000000000000014
1429,120541012,120505249,1.0512234927426098,0.5256117463713049,2,100.0
1430,120541012,120505249,1.8396411122995637,0.5256117463713049,3,249.99999999999935
1431,120541012,120505249,2.890864605042185,1.0512234927426098,4,175.00000000000077
1432,120541012,120505249,2.365252858670883,0.0,5,100.0
1433,120541012,120505249,2.890864605042185,0.0,6,100.0
1434,120541354,120513071,0.5256117463713049,104.07112578151894,1,-99.4949494949495
1435,120541354,120513071,0.5256117463713049,121.9419251581434,2,-99.56896551724138
1436,120541354,120513071,0.26280587318565246,232.05758602293244,3,-99.8867497168743
1437,120541354,120513071,0.0,0.0,4,100.0
1438,120541354,120513071,2.102446985485231,0.0,5,100.0
1439,120541354,120513071,2.890864605042185,157.15791216502103,6,-98.16053511705685
1440,120541688,120479327,0.0,0.0,1,100.0
1441,120541688,120479327,0.26280587318565246,0.0,2,100.0
1442,120541688,120479327,0.0,0.0,3,100.0
1443,120541688,120479327,0.0,1.3140293659282587,4,-100.0
1444,120541688,120479327,0.26280587318565246,1.0512234927426098,5,-75.0
1445,120541688,120479327,0.0,0.0,6,100.0
1446,120541709,120479327,0.0,0.0,1,100.0
1447,120541709,120479327,0.5256117463713049,0.0,2,100.0
1448,120541709,120479327,0.5256117463713049,0.0,3,100.0
1449,120541709,120479327,0.5256117463713049,1.3140293659282587,4,-59.999999999999886
1450,120541709,120479327,0.26280587318565246,1.0512234927426098,5,-75.0
1451,120541709,120479327,0.0,0.0,6,100.0
1452,120541696,120479343,0.0,0.0,1,100.0
1453,120541696,120479343,0.26280587318565246,0.0,2,100.0
1454,120541696,120479343,0.0,0.0,3,100.0
1455,120541696,120479343,0.0,0.0,4,100.0
1456,120541696,120479343,0.0,0.26280587318565246,5,-100.0
1457,120541696,120479343,0.0,0.0,6,100.0
1458,120542200,120479343,0.0,0.0,1,100.0
1459,120542200,120479343,0.0,0.0,2,100.0
1460,120542200,120479343,0.0,0.0,3,100.0
1461,120542200,120479343,0.0,0.0,4,100.0
1462,120542200,120479343,0.0,0.26280587318565246,5,-100.0
1463,120542200,120479343,0.0,0.0,6,100.0
1464,120541821,120479360,0.0,0.0,1,100.0
1465,120541821,120479360,0.7884176195569574,0.0,2,100.0
1466,120541821,120479360,2.102446985485231,0.0,3,100.0
1467,120541821,120479360,2.102446985485231,0.0,4,100.0
1468,120541821,120479360,0.26280587318565246,0.26280587318565246,5,0.0
1469,120541821,120479360,0.0,0.0,6,100.0
1470,120543211,120481435,0.0,36.79282224599152,1,-100.0
1471,120543211,120481435,3.153670478227837,62.02218607181432,2,-94.91525423728815
1472,120543211,120481435,12.089070166540068,45.46541606111811,3,-73.41040462427748
1473,120543211,120481435,19.184828742552728,45.72822193430376,4,-58.04597701149425
1474,120543211,120481435,22.338499220780562,58.342903847215155,5,-61.711711711711736
1475,120543211,120481435,26.543393191751036,67.27830353552739,6,-60.546875
1476,120543991,120486973,1.0512234927426098,0.0,1,100.0
1477,120543991,120486973,2.628058731856532,0.0,2,100.0
1478,120543991,120486973,3.9420880977848047,0.26280587318565246,3,1400.0000000000068
1479,120543991,120486973,2.628058731856532,0.26280587318565246,4,900.0000000000028
1480,120543991,120486973,6.044535083270036,0.0,5,100.0
1481,120543991,120486973,4.730505717341763,0.0,6,100.0
1482,120544088,120476759,0.0,1.3140293659282587,1,-100.0
1483,120544088,120476759,0.0,1.3140293659282587,2,-100.0
1484,120544088,120476759,1.0512234927426098,3.679282224599142,3,-71.42857142857149
1485,120544088,120476759,0.0,11.300652546983114,4,-100.0
1486,120544088,120476759,0.0,15.24274064476792,5,-100.0
1487,120544088,120476759,9.72381730786919,0.0,6,100.0
1488,120544096,120476759,0.0,1.3140293659282587,1,-100.0
1489,120544096,120476759,0.0,1.3140293659282587,2,-100.0
1490,120544096,120476759,1.3140293659282587,3.679282224599142,3,-64.28571428571446
1491,120544096,120476759,0.0,11.300652546983114,4,-100.0
1492,120544096,120476759,0.0,15.24274064476792,5,-100.0
1493,120544096,120476759,7.095758576012644,0.0,6,100.0
1494,120544221,120481531,0.0,4.993311590527415,1,-100.0
1495,120544221,120481531,0.0,9.72381730786919,2,-100.0
1496,120544221,120481531,0.0,9.461011434683536,3,-100.0
1497,120544221,120481531,0.0,0.0,4,100.0
1498,120544221,120481531,0.0,0.0,5,100.0
1499,120544221,120481531,0.0,0.0,6,100.0
1500,120544281,120481558,0.0,5.256117463713066,1,-100.0
1501,120544281,120481558,0.0,19.710440488924043,2,-100.0
1502,120544281,120481558,0.0,34.95318113369195,3,-100.0
1503,120544281,120481558,0.0,0.0,4,100.0
1504,120544281,120481558,0.0,0.0,5,100.0
1505,120544281,120481558,0.0,0.0,6,100.0
1506,120544299,120481558,0.0,5.256117463713066,1,-100.0
1507,120544299,120481558,0.0,19.710440488924043,2,-100.0
1508,120544299,120481558,0.0,34.95318113369195,3,-100.0
1509,120544299,120481558,0.0,0.0,4,100.0
1510,120544299,120481558,0.0,0.0,5,100.0
1511,120544299,120481558,0.0,0.0,6,100.0
1512,120544459,120527325,0.0,0.0,1,100.0
1513,120544459,120527325,8.409787941940916,0.0,2,100.0
1514,120544459,120527325,10.775040800611798,0.0,3,100.0
1515,120544459,120527325,0.0,0.0,4,100.0
1516,120544459,120527325,0.0,0.0,5,100.0
1517,120544459,120527325,0.0,0.0,6,100.0
1518,120544774,120532386,3.679282224599142,0.0,1,100.0
1519,120544774,120532386,5.781729210084383,0.0,2,100.0
1520,120544774,120532386,4.204893970970458,0.0,3,100.0
1521,120544774,120532386,5.518923336898731,7.095758576012644,4,-22.222222222222108
1522,120544774,120532386,0.0,11.300652546983114,5,-100.0
1523,120544774,120532386,0.0,10.775040800611798,6,-100.0
1524,120545081,120481419,40.997716216962,9.198205561497884,1,345.71428571428567
1525,120545081,120481419,41.26052209014765,14.979934771582267,2,175.43859649122814
1526,120545081,120481419,34.95318113369195,16.031158264324887,3,118.03278688524578
1527,120545081,120481419,0.0,17.870799376624465,4,-100.0
1528,120545081,120481419,0.0,17.0823817570675,5,-100.0
1529,120545081,120481419,0.0,0.0,6,100.0
1530,120545099,120481419,0.0,9.198205561497884,1,-100.0
1531,120545099,120481419,3.9420880977848047,14.979934771582267,2,-73.68421052631581
1532,120545099,120481419,20.236052235295347,16.031158264324887,3,26.229508196721298
1533,120545099,120481419,26.28058731856537,17.870799376624465,4,47.05882352941166
1534,120545099,120481419,0.0,17.0823817570675,5,-100.0
1535,120545099,120481419,0.0,0.0,6,100.0
1536,120545101,120481419,0.26280587318565246,9.198205561497884,1,-97.14285714285717
1537,120545101,120481419,8.935399688312232,14.979934771582267,2,-40.35087719298244
1538,120545101,120481419,8.935399688312232,16.031158264324887,3,-44.26229508196721
1539,120545101,120481419,7.884176195569612,17.870799376624465,4,-55.88235294117649
1540,120545101,120481419,0.0,17.0823817570675,5,-100.0
1541,120545101,120481419,0.0,0.0,6,100.0
1542,120545128,120481419,0.26280587318565246,9.198205561497884,1,-97.14285714285717
1543,120545128,120481419,0.5256117463713049,14.979934771582267,2,-96.49122807017545
1544,120545128,120481419,0.5256117463713049,16.031158264324887,3,-96.72131147540985
1545,120545128,120481419,0.0,17.870799376624465,4,-100.0
1546,120545128,120481419,0.5256117463713049,17.0823817570675,5,-96.92307692307695
1547,120545128,120481419,0.26280587318565246,0.0,6,100.0
1548,120545136,120481419,0.5256117463713049,9.198205561497884,1,-94.2857142857143
1549,120545136,120481419,0.26280587318565246,14.979934771582267,2,-98.24561403508774
1550,120545136,120481419,0.26280587318565246,16.031158264324887,3,-98.36065573770493
1551,120545136,120481419,0.26280587318565246,17.870799376624465,4,-98.5294117647059
1552,120545136,120481419,0.5256117463713049,17.0823817570675,5,-96.92307692307695
1553,120545136,120481419,0.5256117463713049,0.0,6,100.0
1554,120545144,120481419,21.550081601223606,9.198205561497884,1,134.2857142857142
1555,120545144,120481419,22.86411096715188,14.979934771582267,2,52.63157894736842
1556,120545144,120481419,24.44094620626579,16.031158264324887,3,52.45901639344248
1557,120545144,120481419,0.0,17.870799376624465,4,-100.0
1558,120545144,120481419,0.0,17.0823817570675,5,-100.0
1559,120545144,120481419,0.0,0.0,6,100.0
1560,120549541,120481419,28.908646050421915,9.198205561497884,1,214.2857142857142
1561,120549541,120481419,31.273898909092797,14.979934771582267,2,108.77192982456137
1562,120549541,120481419,28.908646050421915,16.031158264324887,3,80.32786885245893
1563,120549541,120481419,0.0,17.870799376624465,4,-100.0
1564,120549541,120481419,0.0,17.0823817570675,5,-100.0
1565,120549541,120481419,0.0,0.0,6,100.0
1566,120549559,120481419,23.65252858670884,9.198205561497884,1,157.14285714285708
1567,120549559,120481419,28.645840177236263,14.979934771582267,2,91.22807017543859
1568,120549559,120481419,25.492169699008414,16.031158264324887,3,59.01639344262287
1569,120549559,120481419,0.0,17.870799376624465,4,-100.0
1570,120549559,120481419,0.0,17.0823817570675,5,-100.0
1571,120549559,120481419,0.0,0.0,6,100.0
1572,120545110,120530807,15.768352391139224,14.454323025210964,1,9.090909090909024
1573,120545110,120530807,22.601305093966214,19.973246362109695,2,13.15789473684201
1574,120545110,120530807,21.81288747440926,21.287275728037955,3,2.4691358024691192
1575,120545110,120530807,0.0,32.06231652864977,4,-100.0
1576,120545110,120530807,0.0,0.0,5,100.0
1577,120545110,120530807,0.0,0.0,6,100.0
1578,120545232,120470971,0.0,0.0,1,100.0
1579,120545232,120470971,0.0,0.0,2,100.0
1580,120545232,120470971,0.0,0.0,3,100.0
1581,120545232,120470971,0.0,0.0,4,100.0
1582,120545232,120470971,0.0,0.0,5,100.0
